timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1746380454786,464,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-393,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,464
1746380454759,490,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-384,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,490
1746380454650,599,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-552,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,599
1746380454598,651,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-10,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,651
1746380454612,636,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-144,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,636
1746380454600,649,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-46,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,649
1746380454713,536,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-380,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,536
1746380454706,543,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-599,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,543
1746380454636,613,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-287,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,613
1746380454604,645,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-200,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,645
1746380454611,638,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-335,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,637
1746380454764,485,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-636,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,485
1746380454601,647,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-284,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,647
1746380454604,644,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-94,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,644
1746380454674,574,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-451,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,574
1746380454619,629,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-187,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,629
1746380454758,490,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-467,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,490
1746380454663,585,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-56,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,585
1746380454684,563,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-580,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,563
1746380454621,626,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-193,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,626
1746380454682,565,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-421,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,565
1746380454700,548,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-593,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,548
1746380454680,568,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-414,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,568
1746380454700,548,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-594,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,548
1746380454663,585,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-424,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,585
1746380454655,593,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-484,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,593
1746380454612,636,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-522,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,636
1746380454714,534,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-398,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,534
1746380454616,632,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-19,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,632
1746380454636,612,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-497,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,612
1746380454621,627,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-374,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,627
1746380454667,581,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-567,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,581
1746380454605,643,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-438,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,643
1746380454600,648,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-55,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,648
1746380454603,646,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-304,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,645
1746380454798,451,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-411,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,450
1746380454711,538,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-471,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,538
1746380454618,631,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-222,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,631
1746380454615,634,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-330,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,634
1746380454925,324,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-675,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,324
1746380454603,646,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-174,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,646
1746380454686,563,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-578,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,563
1746380454599,650,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-136,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,650
1746380454714,534,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-41,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,534
1746380454648,601,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-342,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,601
1746380454598,651,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-51,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,651
1746380454654,595,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-555,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,595
1746380454692,556,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-170,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,556
1746380454769,480,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-641,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,480
1746380454661,588,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-481,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,588
1746380454783,466,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-242,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,466
1746380454781,468,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-651,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,468
1746380454648,601,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-386,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,601
1746380454963,286,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-688,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,286
1746380454636,613,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-496,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,613
1746380454770,479,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-642,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,479
1746380454599,649,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-508,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,649
1746380454609,640,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-294,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,640
1746380454635,614,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-498,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,614
1746380454710,538,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-219,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,538
1746380454655,594,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-486,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,594
1746380454703,547,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-314,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,546
1746380454648,601,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-436,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,601
1746380454657,593,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-558,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,592
1746380454636,614,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-495,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,613
1746380454610,1189,GET characters,200,OK,thread_100_1_1 1-245,text,true,,10642,158,735,735,http://localhost:3001/characters,1162,0,381
1746380454796,454,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-422,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,453
1746380454963,287,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-686,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,287
1746380454671,579,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-221,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,579
1746380454613,637,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-6,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,637
1746380454604,646,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-317,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,646
1746380454925,325,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-674,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,325
1746380454669,581,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-569,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,581
1746380454603,647,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-303,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,647
1746380454661,587,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-114,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,587
1746380454706,542,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-62,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,542
1746380454737,513,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-629,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,513
1746380454758,492,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-110,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,492
1746380454600,650,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-244,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,650
1746380454710,538,GET characters,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",thread_100_1_1 1-603,text,false,,2631,0,705,705,http://localhost:3001/characters,0,0,538
